id,title,company,city,lat,lon,min_exp,skills,salary_min
8a386b84-9a2b-482b-90f3-8d5c2f847d0d,Construction Project Manager,Pt. Tetra Konstruksindo,,-6.17083,106.81806,10,"Construction Safety, Construction Site Management, Microsoft Office, Project Management, Construction Management",0
613a3508-609e-48f9-87da-f461fba1f9e2,Account Management Associate (Jakarta),Glints Taploker,,-6.21944,106.82917,1,"Cold Calling, Account Management, Sales and Marketing, Sales Strategy, Key Account Management, B2B Sales, Business Development, Business Negotiation, CRM, Sales Management, Business Strategy",0
49fb5ab8-8d0e-4e71-8ba7-5e777cf48be7,Account Management Associate,Glints Taploker,,-6.21944,106.82917,1,"Data Management, B2B Sales, Account Management, Sales Management, Communication Skills, Customer Relationship Management, Negotiation Skills",0
2d066250-a53d-40b8-825d-8140e822c4a7,HR Supervisor Recruitment,PT. Jaya Amanah Prima,,-6.24444,106.8,3,"Google Sheets, Recruitment, Interview",0
f49efacc-b90d-4c08-9fd1-df09234fe0ac,Sales Taking Order EDC - Jawa Barat Area,PT. Buku Usaha Digital,,-6.22917,106.85139,1,"Sales Strategy, Sales and Marketing, B2B Sales, Communication Skills",0
a0538a3e-b4d7-447c-a6ba-fb62518fcd30,Sales Taking Order EDC - Jawa Tengah,PT. Buku Usaha Digital,,-6.22917,106.85139,1,"Sales and Marketing, Sales Strategy, B2B Sales, Communication Skills",0
fcf79d34-ab89-46ad-9394-bd0101ae7686,Talent Acquisition Intern,Glints Taploker,,-6.21944,106.82917,0,"Recruitment, Sales Recruitment, Interview, Employee Interviews, LinkedIn Recruiter, Job Posting, Google Docs, Google Sheets",0
0560d1e1-616f-482e-acff-8855bf5a99c3,Outlet Crew,Heavenly Sweet Academy,Jakarta Pusat,-6.19444,106.83333,1,"Cook, Customer Service, Cashier, Store Management",0
587e5a10-07c3-4931-a438-5fa334d14bee,"Driver GoCar - Menteng, Jakarta Pusat (Mobil Disediakan)",Mitra Sewa Gojek,,-6.17083,106.81806,0,"Customer Service, Driver Training, Driving",0
c3d3fdfa-ee02-46d0-a789-06f37b22e846,AI Engineer,Nodewave Indonesia,,-6.18889,106.77083,1,"Openai Sdk, Artificial Intelligence, langchain, Machine Learning, SQL",0
3e640b9a-8eea-46f6-949a-1296ee50e53a,IT Support - Logistic Industry,PT Sigma Global Teknologi,,-6.1625,106.7875,1,"Network Troubleshooting, Security Management, IT Security, Information Security, Remote Support, Ticketing System, Technical Support, Hardware Maintenance, Help Desk, Network Security, IT Support",0
533eb092-05a4-4a3b-a7aa-f4eafbcf21d7,Sales and Business Development Director,PT Klin-water Indonesia,,-6.20556,106.81111,5,"Sales Planning, Performance Management, Sales Operations, Sales Strategy, Business Development, B2B Sales, Sales Management, Communication Skills",0
8bce1c26-b05c-48ad-8d22-2404df024eb1,Backend Springboot,PT. Satu Visi Digital,,-6.1625,106.7875,1,"PostgreSQL, Python, MySQL, Java SpringBoot",0
deb97472-ef0d-46c7-9b27-cc0f355b89f2,Social Media Intern,Glints Taploker,,-6.21944,106.82917,0,"Content Editing, Analytical Skills, Image Editing, Content Planning, Content Marketing, Content Writing, Google Analytics, Creative Writing, Content Operations, Interpersonal Communication, Content Strategy, Social Media, TikTok",0
b470ea4b-ed1f-48ce-bc2a-6f5c7e2cb3b9,Sales Representative Jawa Timur,SwipeRx,,-6.20556,106.81111,1,"Sales Strategy, B2B Sales, Customer Relationship Management, Communication Skills",0
a7da7834-243c-4f7b-8d2d-4699323a4ffe,Sales Promotor Kredivo - BENGKULU,Kredivo Group,,-6.25556,106.84306,0,"Target Oriented, Sales and Marketing, Communicative",0
d0877f95-f292-49e7-bd52-6e5f0188051b,SALES BANK BUMN AREA JAKARTA SELATAN,PT Perdana Prima Bhakti Mandiri,,-6.24444,106.8,1,"Sales Management, Sales Strategy, Communication Skills, B2B Sales, B2C Sales, Salesforce, Sales and Marketing",0
1c44e592-bfc0-48b7-9102-981d9c90fa3c,Product and Performance Marketing Intern,Glints Taploker,,-6.21944,106.82917,0,"User Behavior Analysis, Digital Marketing, Data Analysis, Google Analytics, Google Ads, Critical Thinking, User Research",0
735a1018-b32c-4f33-9fb2-1b231d07359a,Enterprise Acquisition Intern,Glints Taploker,,-6.21944,106.82917,0,"Communication Skills, Sales Management, Negotiation Skills",0
e67274c6-ad13-4e3c-960b-72a4c825d68b,Business Development Intern,Glints Taploker,,-6.21944,106.82917,0,"Sales Management, Communication Skills, Negotiation Skills",0
4e07505b-ea28-428a-89b9-358cb5c0c245,Conservation Acquisition Representative - Jakarta,Yayasan Konservasi Alam Nusantara,,-6.24444,106.8,1,"Sales and Marketing, Communicative, Public Speaking, Negotiation Skills, Leadership, Persuasif",0
117cfe2c-fb61-475f-851b-a143de3a793b,Crew Outlet - Cimol Bojot AA JAKSEL (Cilandak/Kebayoran Lama),PT Citarasa Kuliner Indonesia,,-6.22917,106.85139,0,"Customer Service, Cashier, Store Operations, Store Sales",0
ce8bf194-78a2-42c9-9787-6dff872f4d5e,Tax and Accounting,PT. TANGGUH NIAGA KARYA,,-6.15417,106.83333,1,"Tax Planning, Corporate Tax, Tax Accounting, Zahir Software, Cortex, Tax Reporting, Taxation, MYOB, Tax Audit",0
2a073f0b-4b60-4dbd-b7aa-00eabbd0f305,Sales Representative Jawa Barat,SwipeRx,,-6.20556,106.81111,1,"Communication Skills, B2B Sales, Sales Strategy, Customer Relationship Management",0
f70ed603-1a13-492d-8db0-5c8fb61035b9,Social Media Intern,Smartlegal.id,,-6.29028,106.82639,0,"Social Media, Digital Marketing, Content Editing",0
6a70e5c5-1738-46b8-ab91-f053677cbca4,Legal & Compliance Executive,Brick - Financial Api,Jakarta Selatan,-6.21944,106.82917,1,"Legal Advice, Fintech, Corporate Law",0
00d108bf-76e7-40c9-ae33-dd8f286540fc,Telemarketing (REMOTE),Algorithmics Global FZE,,-6.22917,106.85139,1,"Client Engagement, CRM, Strong Communication Skills, Client Relations, Cold Calling, Presentation Skills, B2C Sales",0
bdefe60f-f019-420a-9111-2476c0e899c4,Telesales Credit Consultant,DOLPHEEN INDONESIA,,-6.21944,106.82917,1,"Telesales, Customer Service, Sales and Marketing",0
3af169f2-175e-45c1-b81a-6f3b5cd0aec9,Marketing Staff,PT Atomy Indonesia Group,Jakarta Selatan,-6.29028,106.82639,1,"English Language, Teamwork, Creative Design, Creative Marketing, Korean Language, Public Speaking, Social Media, Data Analysis, Time Management, Content Marketing, Marketing Management, Leadership, Creative Writing, Program Management, Microsoft Office, Creative Strategy, Website Management, Event Management",0
93ef2c64-f6b8-49a5-ab84-8eb169c0504f,Marketing Partnership Intern (B2B),Glints Taploker,,-6.21944,106.82917,0,"B2B Sales, Digital Marketing, Sales Operations, Marketing Communications, Sales Strategy",0
780a8edc-a7cc-4545-9f0a-55788cbd3b68,Sales Development Representative,Glints Taploker,,-6.21944,106.82917,0,"Customer Engagement, Sales Management, B2B Sales, Sales Strategy, Customer Relationship Management, Communication Skills, Sales and Marketing",0
d9f2bfa0-c57d-4073-a325-8102b19d7cb5,Lead Generation Intern,Glints Taploker,,-6.21944,106.82917,0,"Data Entry, HubSpot, Lead Generation, Google Sheets",0
79330f16-7ae9-4fe0-93d7-b3a8b473ebf9,Employer Acquisition Supervisor,Glints Taploker,,-6.21944,106.82917,3,"B2B Sales, Telesales, Client Acquisition, Account Management",0
6bbb018c-408c-4ef3-b4e8-55481e9027eb,Finance Manager,Glints Taploker,,-6.21944,106.82917,5,"Internal Audit, Financial Analysis, Financial Statements, Budget Management, Financial Management, Taxation, Microsoft Excel, Accounting",0
e49cc52b-747e-4a39-9a5e-05f0c1a646f5,Laravel Developer,Cyber Olympus,,-7.7125,110.39722,3,"Restful API, PHP, MySQL, JavaScript, Amazon Web Services (AWS), Bootstrap, Python, jQuery, CSS",0
015cb229-6535-4b14-9e60-0a7ec40a5d8c,IT Implementator,PT SISTEM KESEHATAN INDONESIA,,-7.77583,110.3575,1,"IT Support, User Training, Remote Support, Network Troubleshooting, Ticketing System, EMR, simrs, It Implementation, Troubleshooting, Technical Support",0
05fccf46-d0dc-40bc-9424-c5d0e6e493fc,IT Help desk,PT AWAN DATA INDONESIA,,-6.27,106.92583,1,"Computer Hardware, Teamwork, Communication Skills, Computer Networking, Troubleshooting, Networking",0
67b05b1d-f547-4d33-ace8-05bcdb83966b,"Smart Assistant (Remote, Part-Time)",PT Anugrah Bunda Sehat Indonesia,,-6.16111,106.90417,0,"IT Support, Remote Support, AI Systems, Assistant Director",0
acb8824c-00f4-4903-9fba-2cb1947586bc,Java Springboot and Golang Developer - Banking (project base),PT Sigma Global Teknologi,,-6.26667,106.70972,1,"Spring Boot, Go / Golang, Java",0
f9ec7d78-0482-4b32-aae9-455037d7e3b1,(IT) Software Developer,PT Berjaya Maju Mapan,,-7.30917,112.66056,1,"Node.js, PHP, C++, MySQL, Python, Java, Microsoft SQL Server",0
b9e745af-f83a-4c8f-ae9c-bdee20e9cb85,AI Automation Engineer,Javamifi,,-6.23333,106.92083,1,"Openclaw, AI Systems, Artificial Intelligence, Natural Language Processing (NLP), Claudecode, Neural Network, Machine Learning, Redis, Deep Learning, Computer Vision, Pattern Recognition, Data Engineering, Data Mining",0
7eb69d73-026f-4f0b-b9ca-4bf40d8a316d,IT Support Engineer,PT Sejahtera Mandiri Perkasa,,-6.14861,106.80278,1,"Customer Service, IT Support, IT Service Management, Presentation Skills, Network Security, Networking, Technical Support, Communication Skills, IP Networking",0
40f350bf-9b15-4cae-a882-f606683fa4ad,IT Support [Tangerang],PT. Enigma Cipta Humanika (Enigma Camp),,-6.2375,106.60833,1,"macOS, Artificial Intelligence, Linux, Windows Server Administration",0
ead5b5d2-ade8-434a-af27-26a8115c511c,Application Support Analyst,PT. Digital Nusantara Adisolusi,,-7.69861,110.45417,1,"Ticketing System, IT Support, Technical Support, Teamwork, Troubleshooting, Remote Support, Linux",0
1781a282-1ac9-4123-9393-d5cf65b38128,SENIOR DEVELOPER,PT Softorb Technology Indonesia,,-6.33461,106.67594,3,"MySQL, Model-View-Controller (MVC), C#, C++, MS SQL Server, Entity Framework (EF), Web API, ASP.NET, Konsep Object-oriented Programming (oop)",0
a308572e-c7e6-4e49-837f-24ee55a60d5c,Tenaga Pengajar IT,DIGIKIDZ,,-6.34167,106.62917,1,"Machine Learning, PyTorch, Python",0
64296e9a-f4fb-4a1c-8178-dbc7e976c4f3,IT Web Developer,Get Spirit,,-6.14722,106.7375,1,"Python, MySQL, PHP",0
970b5e8f-5dd1-4939-8bd1-418c64752907,Cloud Support L1,Pt. Era Awan Digital (eranyacloud),,-7.77583,110.3575,1,"Ticketing System, Technical Support, IT Support, Help Desk, Network Troubleshooting, Remote Support",0
fe68eed0-e2f5-4ce1-9ed6-edab0bd86005,Layer 1 Engineer,PT Neptus Teknologi Indonesia,,-6.19167,106.79444,1,"Customer Service, Network Troubleshooting, Help Desk, IT Support, Ticketing System, Technical Support",0
82153612-96dd-4683-92e8-f25ffaf8f2d5,IT Solutions Engineer,PT. Kata Suhu Kita,,-7.80278,110.35,1,"Network Troubleshooting, Help Desk, Customer Service, Technical Support, Ticketing System, Remote Support, Troubleshooting, Hardware Maintenance, IT Support",0
3e0aa8d9-d648-43a2-b7f1-c1189703190a,Digital Marketing & AI specialist,PT Megaland Indo Perkasa,,-6.13333,106.84028,1,"Kreative Design, Social Media, Campaign Iklan Digital, AI Specialist, Digital Marketing, Creative Marketing, Video Editing",0
d2efdb5c-02ef-48f1-961c-d374287213ce,PHP Developer,PT Eannovate Creative Technology,,-6.1875,106.68222,1,"Laravel, MySQL, Microsoft SQL Server, JSON, PHP",0
7a7cb1dc-b7fc-4f32-9445-05eb51913531,IT Helpdesk,PT Visionet Data Internasional,,-6.18056,106.61667,0,"Remote Support, Help Desk, Ticketing System, Troubleshooting",0
b11f7438-5872-4cd0-9f93-9f95a254ff7d,"Video Engineer Broadcasting (WFO Tangerang, prefer ASAP)",PT Sigma Global Teknologi,Tangerang,-6.34167,106.62917,1,"Radio Broadcasting, Software Installation, Networking, Zoom",0
542fb651-838d-4a06-ae4c-ffbad0fc0454,DevOps Engineer,PT. Aigen Global Teknologi,,-6.30694,106.67917,1,"Jenkins, CI/CD, Ansible, GCP, DevOps, Amazon Web Services (AWS), Kubernetes, Docker, Microsoft Azure",0
8b874929-eb2b-43c6-b9b5-5b62b96a4928,AI Automation Engineer / Developer,PT Mitra Galang Sejahtera,,-6.23333,106.92083,1,"Redis, Pattern Recognition, Artificial Intelligence, Machine Learning, Data Engineering, Deep Learning, Data Mining, Computer Vision, Natural Language Processing (NLP), Neural Network",0
b35dfce0-16dd-4a03-acc1-452f6dc2ef57,VB Dot Net Developer,PT Kamoro Maxima Integra,,-6.1625,106.7875,1,"PHP, Microsoft SQL Server, Python, MongoDB, Node.js, Laravel, PostgreSQL, Java, MySQL, C++",0
d91f6bd3-9a93-4f13-8972-902150d9675a,Back-end Developer,PT Teknologi Strategis Nusantara,,-6.13333,106.66667,0,"Java, Node.js, MySQL",0
126500f6-70a8-4dab-8b0c-305bb4e0388e,Backend Java Developer,PT. Sarana Pactindo,,-6.95167,107.59778,3,"Java, Object-Oriented Programming (OOP), MySQL",0
112a5b2b-afef-4e76-bac4-7465e402d8fb,IoT Engineer,Kompeten,,-6.25806,106.97778,1,"Internet of Things (IoT), Problem Solving, Artificial Intelligence, Continuous Improvement",0
0c46ace0-6c51-4252-b026-e79b13c8f294,Senior IT Specialist,PT Dias Naga Alpha,,-7.76667,110.40972,3,"Active Directory, Hardware Maintenance, IT Support, Technical Writing, Technical Documentation, IT Security, Network Troubleshooting, English Language, Cloud Platform System, Cloud Computing System Management, Problem Solving, Cybersecurity, Network Configuration, System Deployment, Mentoring, Network Security, Critical Thinking, IT Audit, Troubleshooting",0
67ff9140-7bab-4df0-9775-d95a3a7d9666,Teknisi IT,PT Gugik Digital Indonesia,,-6.34167,106.62917,1,"Technical Support, Hardware Maintenance, Troubleshooting, Network Troubleshooting, IT Support",0
3a4cdd90-195b-45f2-afa2-8b105e86354b,Java Springboot Developer,PT Solusindo Digital Holistik,,-6.18889,106.64028,3,"MySQL, Java, Spring Boot",0
f88a7364-fcf8-45e5-bf11-a3806ae6068a,IT Support (Fintech Company),Pt. Solusi Pembayaran Elektronik,,-6.1875,106.68222,0,"Remote Support, Help Desk, IT Support, Troubleshooting, Customer Service, Network Troubleshooting, Technical Support, Ticketing System, Hardware Maintenance",0
96650bb9-978b-437f-b152-6ce96f527115,Devops Engineer,Pt Boer Technology,,-6.57083,106.81944,1,"Docker, Linux, DevOps, Amazon Web Services (AWS), CI/CD, Grafana, Kubernetes",0
07ec525c-2811-454a-ae30-b518c8b79bc2,IT Support,UnionSPACE,,-6.16111,106.90417,1,"Network Troubleshooting, Technical Support, Hardware Maintenance, Remote Support, IT Support",0
cf43c584-db6d-4606-9d8f-e4dc57ecc975,IT Support & QA Internship,PT Jari Karya Indonesia,,-6.19861,106.74167,0,"Troubleshooting, Teamwork, Communication Skills, Customer Service, IT Support, Manual Testing",0
9175c74b-7aff-44b8-945b-5e63bec4ee8f,IT INTERNAL,DAMARA KAIN,Bandung,-7.04028,107.51444,3,"Operational Efficiency, Software Architecture, ERP Software, Software Development, Teamwork, MySQL",0
9d9c53b0-979c-4385-8255-ea927387beda,Back-end Developer,Krida Technologies,Malang,-7.775,110.29583,0,"PostgreSQL, Teamwork, Go / Golang",0
d6fe2a8a-f6f4-413c-98f4-41ffb2b9c541,Programmer,Lugu Software,,-6.13472,106.70278,1,"PHP, WordPress Development, Laravel, JavaScript, Flutter, Teamwork, React.js, Node.js",0
f666a58f-0a43-4481-953a-889090a6d66f,IoT Engineer,PT Benderang Hidup Indonesia,,-6.25806,106.97778,1,"MySQL, PHP, High Quality Work, C++, Java, EXCELLENT COMMUNICATION, PostgreSQL, Iot Concepts, Iot Protocols, LoRa, Analytical Skills, Zigbee, Arduino, MQTT, Iot Architecture, Problem Solving, ble, SQLServer, Python, Raspberry Pi, Teamwork",0
24f1d01a-fb0f-48a4-8477-0e36b6f3c505,IT Backend Dev,PT LBS Urun Dana,,-6.40972,106.93583,1,"Python, Node.js, MySQL, PostgreSQL",0
9c1a5c7d-c9a7-4b0b-92bd-7d1280edb642,Video Production Staff,PT DAMAI LANCAR SEJAHTERA,,-6.14583,106.62528,1,"Computer Vision, Artificial Intelligence, Technology",0
353ace24-c6bc-418d-be0d-0778d2595d22,Patch Management,PT Intikom Berlian Mustika,,-6.22778,106.87778,1,"RHEL, Red Hat Enterprise Linux, Patching Server, Kubernetes",0
8a0df86b-e78e-414b-9d0c-f6d036ab535e,AI Automation Engineer,PT Parama Laga Energi,,-6.86611,107.72278,0,"Data Engineering, Redis, Computer Vision, Problem Solving, Machine Learning, Deep Learning, Communication, Basic Programming, Pattern Recognition, Artificial Intelligence, Automation Tools",0
d3d8fa53-bf28-47b7-8e37-8ea4fbaa22a1,IT Asset Management Officer,PT Tricada Intronik,Bandung,-6.88472,107.61528,1,"Cloud Security, Amazon Web Services (AWS), IT Support",0
9f441133-e659-4768-94b4-05a8de90d10f,CTO Executive Assistant,Turnkey Group,,-7.29639,112.69889,1,"Communication Skills, Attention to Detail, Software Documentation, Organizational Skills, English Language",0
fc8db53a-ce26-4757-ba0d-9ea31580e013,Maintenance Service,PT GHIRA KARYA DIGITAL,,-6.23333,106.92083,1,"Troubleshooting, Customer Service, IT Support",0
aecb7b57-74eb-4952-9c43-dfd0d781a8bd,Java Developer (Financial Industry),PT Unilabel Pakindo Jaya,,-6.19167,106.79444,5,"Python, Kafka, PostgreSQL, Java",0
99f56380-9159-4f84-82de-fddd163e11c1,IT Support dan GA,PT Tribuanan Indraloka Semesta,,-6.23333,106.92083,1,"Network Troubleshooting, IT Support, Hardware Maintenance, Help Desk, Technical Support, Remote Support",0
8f593574-8d13-42e5-8978-c6b202235df5,Service Assurance & Network Operation,PT BSR INDONESIA,,-7.93611,112.61806,0,"Network Troubleshooting, IT Support, Technical Support, Ticketing System",0
66d3053a-720c-4b42-bb31-61b85b322367,IT DEVELOPMENT,PT Karya Delitama,,-6.075,106.6875,1,"Network Troubleshooting, Troubleshooting, Help Desk, Technical Support, IT Support, Hardware Maintenance",0
7c1a748c-1219-4152-a5e0-effff6bd18e4,Senior .Net Developer,PT. Amalura Multi Dimensi,,-7.69306,110.35,5,"GIT, C#, REST API, RDBMS, .NET, Microsoft SQL Server",0
d1963296-2892-4d97-b0a7-c324a0b16646,React native developer,PT 360 Teknologi Indonesia,,-6.12083,106.76111,1,"Python, React Native, MySQL",0
a4966bab-a7ef-4735-bece-9539659ab6d9,Python Developer,Delta HQ,,-7.29639,112.69889,1,"Python, Data Analytics, Django",0
0ac09de9-fdb0-4e73-b27f-8840b1a28c74,Layer 1 Engineer,PT Neptus Teknologi Indonesia,,-6.19167,106.79444,1,"Ticketing System, Customer Service, Network Troubleshooting, Help Desk",0
ea30df8b-eb82-4749-9097-ac6ec66916a9,Tech. Support Specialist (Redis),PT. ALL DATA INTERNATIONAL,,-6.19861,106.74167,1,"Linux, Troubleshooting, Technical Support, Redis, Ticketing System, IT Support",0
113d508d-7c9c-48eb-8924-5e386ce65dfc,IT Support,PT.MULTI SANDANG TAMAJAYA,,-6.95667,108.33194,3,"Troubleshooting, Teamwork, Technical Support, Help Desk, Network Troubleshooting, IT Support, Hardware Maintenance, Ticketing System",0
61eecedb-5fee-4be8-8523-944e3d9d553e,IT Staff,One Piece Hair Studio,,-6.1625,106.7875,0,"Hardware Maintenance, Help Desk, IT Support, Technical Support, Troubleshooting, Remote Support",0
6257a6ab-e8bf-4e15-a5b1-18f57f136ec9,Senior Backend Developer (.NET),SoftwareSeni,,-7.78611,110.38194,5,"Winform, Microsoft SQL Server, Entity Framework (EF), .net Framework 4.8, .NET, LINQ",0
c04c8b40-2bf5-4fd0-832b-bd68b70f2a79,Backend Developer,Delta HQ,Surabaya,-7.29639,112.69889,1,"Go / Golang, Agile Methodologies, English Language",0
403c0949-fc7e-44ba-acfb-c78dac3f5a9b,IT Support Engineer,Lumiere Elite,,-6.29583,106.62083,1,"IT Support, Technical Support, Customer Service, Troubleshooting, Canva Design",0
7bd015a3-7cf5-43c3-96f2-72b8e8a2a3e9,Tuning/Sound Engineer,Venom Auto Garage,,-6.12083,106.76111,1,"Electricity, Tune Up, Audio Editing, Communication Skills, Audio Engineering, Tuning",0
27d7443e-a001-460c-ade6-932b1720f4e8,STAF IT,Al Madani Islamic School,,-6.55944,107.75611,1,"Technical Support, Network Troubleshooting, Ticketing System, Help Desk, Troubleshooting, IT Support, Customer Service, Hardware Maintenance, Remote Support",0
e8fc883b-702c-4871-aa77-47b79e3cd169,JR. ENGINEER,PT. Deqha Elcomindo,Tangerang,-6.29583,106.62083,1,"PHP, Node.js, Java, MySQL, JavaScript",0
f0f4dc44-8a78-49eb-8cd6-3ece3935f3bc,Staff IT,PT. Sejati Tritunggal Indah,,-7.36583,112.67333,1,"Network Troubleshooting, IT Support, Technical Support, Remote Support, Hardware Maintenance",0
fed43802-9ed0-4b19-ad17-4763a32055c5,AI Specialist,Royals Guard,,-6.29583,106.62083,1,"Deep Learning, Data Engineering, Machine Learning, Computer Vision, Pattern Recognition",0
ce232651-9e8f-45ad-bdc8-193aba2879e0,IT Support,Pt. Swadharma Duta Data,,-6.30694,106.67917,1,"IT Support, Hardware Maintenance, Network Troubleshooting, Troubleshooting",0
46c408ed-cc94-4034-99dc-51e674518f33,Staff IT Support,Hamzah Batik,,-7.8,110.36667,0,"IT Support, Hardware Maintenance, Teamwork, Problem Solving, Network Troubleshooting, Technical Support, Troubleshooting",0
6c545381-035e-45fe-86d0-688e1cf53a25,INTERNSHIP IT APP DEVELOPER,DB Klik,Surabaya,-7.32444,112.7525,0,"UI Design, Back-End Web Development, Frontend Development",0
a6c5f3c5-f206-4ca2-8bc5-8ef293f36083,IT Support (Contract based),COMBIPHAR Group,,-6.40972,106.93583,1,"IT Support, Hardware Maintenance, Remote Support, Network Troubleshooting, Technical Support",0
3276c03b-3a08-42d4-93e2-bf52f7ae8da0,Backend Engineer,Pt Digital Talent Indonesia,,-6.19167,106.79444,1,"Kafka, PostgreSQL, Time Management, Agile Methodologies, Go / Golang, Spring Boot, MySQL, Redis, Java, Docker",0
6219a639-26a8-45fe-a903-56c477286c76,Intern IT Programmer (ERP / Odoo – Manufacturing),CV Manunggal Jaya Abadi,,-6.88472,107.61528,1,"Python, MySQL, PHP",0
1ab5063b-eac4-426f-b39e-573ae7c10d55,Oracle APEX Developer,SoftwareSeni,,-7.78611,110.38194,5,"SQL, HTML, CSS, oracle apex, JavaScript, PL/SQL",0
037a84ae-dfb7-46fd-9622-1ad4e0d72b2c,Programmer Laravel,PT Javan Cipta Solusi,,-7.69306,110.35,1,"MySQL, Restful API, Java, Laravel",0
592508d2-92ce-4a13-a623-a9881da6f4ff,Programmer SpringBoot,PT Javan Cipta Solusi,,-7.69306,110.35,1,"Java, MySQL, Spring Boot",0
afa49744-7f42-49bf-95c6-b772510ef679,Internship Programmer React + Python,PT Javan Cipta Solusi,,-7.69306,110.35,0,"JavaScript, React.js, Python",0
617dcf49-85b3-4789-acee-9fc238143724,IT Software Engineer .Net 5 above,PT Danamas Insan Kreasi Andalan (PT DIKA),,-7.78333,110.36528,3,"PHP, Python, MySQL",0
232fb0d2-e396-4672-9bfb-1934ff0be796,IT Programmer ( ERP/Odoo - Manufacturing ),CV Manunggal Jaya Abadi,,-6.88472,107.61528,1,"Python, PHP, MySQL, Java, Odoo",0
77910ee3-7521-4398-a3be-cd18feec32f5,IT Senior,Sahabat Jaya Solusindo,,-6.1625,106.7875,1,"Hardware Maintenance, Technical Support, Troubleshooting, Network Troubleshooting",0
37e408a1-adf7-4e3a-b3a1-09495b4abcf9,Supervisor IT,PT Konsultasi Solusi Koleksi,,-6.18889,106.94167,1,"Remote Support, Ticketing System, Hardware Maintenance, IT Support, Customer Service, Network Troubleshooting, Help Desk, Technical Support, Troubleshooting",0
696bdc44-1b17-4c34-96b9-9117b1428136,Admin IT,PT. Global Indo Milenial,,-7.27972,112.75611,1,"Network Troubleshooting, Remote Support, Troubleshooting, IT Support, Technical Support, Ticketing System, Hardware Maintenance, Customer Service",0
74b2b137-f314-472a-ad08-4864ba7e15a6,IT Infrastructure Specialist,PT. Pilar Utama Solusindo,Tangerang,-6.1875,106.68222,1,"Network Troubleshooting, IT Support, Technical Support",0
6128cfd4-b76d-4c5b-8495-a49c6e5835a7,Programmer Internship,Fingerspot,,-7.27667,112.65306,0,"PHP, Artificial Intelligence, Node.js, Cybersecurity, NoSQL, React Native, Data Analytics, MySQL, Phyton, Flutter, Machine Learning",0
dd2ccdc3-caee-4f16-9eac-6458cfa75976,"Backend Developer (Java, Golang, Rust)",PT Sigma Global Teknologi,,-6.26667,106.70972,3,"Go / Golang, Rust, Java",0
d2bffa7a-2ff9-44d3-916d-f4282ca6b571,Odoo Developer,PT. CaritaHub Peduli Lansia,,-7.25917,112.745,1,"PHP, Microsoft SQL Server, C++, PostgreSQL, Node.js, Laravel, Python, MySQL, Java, MongoDB",0
0d82249a-b3a0-4017-9671-a2d4e90808fd,Admin IT Operasional,CV Heaven Scent,,-7.26861,112.69806,1,"IT Support, Pengarsipan, Postal Application (Point of Sales), Administration",0
d600d0de-eb32-4961-9bb1-e6e5ca80f52d,IT Support (Odoo),PT. Rayindo Toropma Abadi (Rcraft.indo),,-6.52472,106.8925,1,"Network Troubleshooting, Customer Service, Technical Support, IT Support, Odoo",0
b2c49469-c7a0-4eb8-bcff-241f73719622,.NET Developer,PT 360 Teknologi Indonesia,,-6.12083,106.76111,1,"C#, Crystal Report, VB.NET",0
c3f7cb7e-bf7c-43dd-affa-ef3dae526966,DevOps & Infrastructure Engineer,PT. Tenaga Kanggo Indonesia,,-6.29583,106.62083,3,"IT Infrastructure Management, IT Support, DevOps",0
69217c2e-b879-465a-985f-d2d9d9ecbaf8,Backend Developer,PT Fan Integrasi Teknologi,,-6.24194,107.01917,1,"Laravel, .NET CORE, Spring Boot, C#",0
c5807107-9473-4d24-8465-f49c54ba1d9a,Programmer [JPRO-SDHD26],PT TERAKORP INDONESIA,,-6.93222,107.62694,1,"Software Development, PHP, Remote Support, Troubleshooting, Help Desk, IT Support, Network Troubleshooting, Laravel, MySQL",0
31cb2679-c151-422a-9226-efce099228b9,Software/Web Developer,PT. Hakedo Putra Mandiri,,-6.075,106.6875,1,"PostgreSQL, Java, Analytical Skills, Microsoft SQL Server, MySQL, JavaScript, Node.js, Microsoft Office, Python, Backend Development, PHP, Database Management",0
bdec0b3e-b6a3-4a68-b56e-3f6ae5e88669,Web Developer (Java Springboot) - Banking Industry,PT Sigma Global Teknologi,,-6.26667,106.70972,1,"Backend Development, Spring Boot, Jenkins, Mobile Development, CI/CD, PostgreSQL, Amazon Web Services (AWS), Java, Rust, Spring Framework, Software Development, Web Development, Google Cloud Platform",0
342525a1-a728-4208-bcb2-ff4445630a73,DevOps Engineer,Jejak.in,,-6.26667,106.70972,3,"Teamwork, IT Infrastructure Management, Ansible, IaC, Leadership, Linux, DevOps, Google Cloud Platform, Microsoft Azure, IT Security, Kubernetes, CI/CD, Network Security, Jenkins, Docker, Amazon Web Services (AWS)",0
8fad3577-1281-44e7-a97b-525898d313d3,Staff IT,Dinamika Publika,,-6.18889,106.94167,0,"Web Development, CSS, Attention to Detail, Troubleshooting, Technical Support, IT Support",0
c91d5d07-8d13-478a-b69a-0768c9a0cca8,.NET Developer (Bekasi Area),PT Sigma Global Teknologi,,-6.27528,107.15556,1,"MySQL, .NET, .NET CORE, Ui Framework, JavaScript, Laravel",0
